time,cablecal,temp,pressure,humid
20-02-20 22:22:14,-6.141232146,17.31063123,885.4262458,0.138279918
20-02-20 22:25:02,-6.212882544,17.47807309,885.3146179,0.13682235
20-02-20 22:26:20,-6.235666771,17.40697674,885.3,0.137032315
20-02-20 22:27:58,-6.235067186,17.24418605,885.3,0.137733778
20-02-20 22:29:59,-6.234167808,17.04318937,885.3,0.138599871
20-02-20 22:33:41,-6.253354526,17.06511628,885.3,0.13965847
20-02-20 22:38:35,-6.211383582,16.97186441,885.2359322,0.1405482
20-02-20 22:40:40,-6.219178186,16.89368771,885.2,0.140700045
20-02-20 22:43:13,-6.217079638,16.84285714,885.2,0.140015468
20-02-20 22:45:03,-6.222775695,16.80631229,885.2,0.139523289
20-02-20 22:47:05,-6.229071337,16.93687708,885.0973422,0.138618233
20-02-20 22:49:15,-6.089068259,17.10963455,884.9677741,0.137583226
20-02-20 22:51:13,-6.186500808,17.15016611,884.9498339,0.137293629
20-02-20 22:52:21,-6.192196864,17.08239203,885.017608,0.137636064
20-02-20 22:54:00,-6.175108694,16.98372093,885.1162791,0.13813461
20-02-20 22:55:31,-6.178106619,16.91162791,885.1976744,0.138457373
20-02-20 22:57:13,-6.212582751,17.08106312,885.1637874,0.136996652
20-02-20 23:00:09,-6.237765318,17.37342193,885.1053156,0.134476193
20-02-20 23:01:31,-6.252754941,17.37807309,885.1219269,0.134433419
20-02-20 23:04:28,-6.300421942,17.3192691,885.1807309,0.134933199
20-02-20 23:08:03,-6.355583754,17.3,885.1478405,0.134536568
20-02-20 23:10:07,-6.377768396,17.3,885.1066445,0.134093959
20-02-20 23:13:19,-6.339694754,17.24285714,884.9285714,0.134507802
